Date,Ward_1_Scaled,Ward_2_Scaled,Ward_3_Scaled,Ward_4_Scaled,Ward_5_Scaled,Ward_6_Scaled,Ward_7_Scaled,Ward_8_Scaled,Avg_Temp_Scaled
2020-09-24,-0.9664848636716781,0.13439557487141385,-0.5103686756159038,-0.7732705092854658,-0.3194132646564031,-0.3218763161562128,-0.8844416023131341,-0.7964713345029513,0.23051302255482978
2020-09-25,-0.11095596622212622,-0.534917231428715,-0.6708171970273414,-0.6434319653194822,-0.4607849965964727,-0.6008992766111547,-0.9594463460114693,-0.7964713345029513,0.10829268667927182
2020-09-26,-0.7953790841817677,-0.8695736345787795,-0.6708171970273414,-1.2277054131664087,-0.4607849965964727,-0.8799222370660966,-0.9594463460114693,-0.7254530444818421,0.21693298523532314
2020-09-27,-1.1375906431615883,-0.8695736345787795,-0.831265718438779,-1.2277054131664087,-1.0969577903267862,-0.8101664969523611,-0.8844416023131341,-1.0805444945873879,0.4953237502852062
2020-09-28,-0.8809319739267228,-0.6464693658120698,-0.6708171970273414,-0.9680283252344413,-0.8142143264466469,-0.6706550167248901,-0.7344321149164635,-0.7254530444818421,0.6039640488412575
2020-09-29,-0.7953790841817677,-0.534917231428715,-0.5103686756159038,-1.0329475972174331,-1.0262719243567513,-0.8799222370660966,-0.8844416023131341,-1.0805444945873879,0.5021137689449591
2020-09-30,-0.9664848636716781,-0.6464693658120698,-0.5103686756159038,-1.097866869200425,-0.5314708625665076,-0.6008992766111547,-1.10945583340814,-0.8674896245240604,-0.09540787311332513
2020-10-01,-1.2231435329065437,-0.31181296266200537,-0.3499201542044663,-0.5785126933364904,0.38744539504394526,-0.4613877963836837,-0.5094178838214578,-0.8674896245240604,0.11508270533902466
2020-10-02,-0.7098261944368125,-0.7580215001954246,-0.5103686756159038,-0.8381897812684577,0.03401606519377111,-0.8101664969523611,-0.8844416023131341,-0.654434754460733,-0.1768880970303641
2020-10-03,-1.2231435329065437,0.24594770925476866,-0.5103686756159038,-0.5135934213534985,0.03401606519377111,-0.8101664969523611,-1.1844605771064751,-1.0095262045662787,-0.31947848888518204
2020-10-04,-0.6242733046918573,-0.9811257689621342,-0.9917142398502166,-1.2277054131664087,-0.39009913062643786,-0.8101664969523611,-1.0344510897098045,-1.0805444945873879,-0.25157830228764977
2020-10-05,0.48791426199256005,-0.9811257689621342,-0.3499201542044663,-0.18899706143853937,0.17538779713384078,0.09665812452620005,-0.28440365272645207,-0.015270144270750519,-0.10898791043283179
2020-10-06,-0.5387204149469021,-0.9811257689621342,-0.9917142398502166,-0.6434319653194822,-0.39009913062643786,-0.6706550167248901,-0.6594273712181283,-1.0095262045662787,-0.14972802239135127
2020-10-07,-1.2231435329065437,0.022843440488059048,-0.029023111381591138,-0.9031090532514495,0.17538779713384078,-0.25212057604247734,-0.8094368586147989,-0.5834164644396238,0.3527333584303878
2020-10-08,-0.6242733046918573,-0.20026082827865058,-0.3499201542044663,-0.2539163334215312,0.38744539504394526,-0.6008992766111547,-0.584422627519793,-0.3703615943762963,0.05397253740124567
2020-10-09,-0.1965088559670814,-0.20026082827865058,-0.3499201542044663,-0.38375487738751485,-0.743528460476612,-0.5311435364974192,-0.2093989090281168,-0.7964713345029513,-0.16330805971085746
2020-10-10,0.06014981326778413,-0.7580215001954246,-0.9917142398502166,-0.38375487738751485,-0.5314708625665076,-0.6706550167248901,-0.7344321149164635,-0.29934330435518713,0.18298289193655698
2020-10-11,-0.9664848636716781,0.13439557487141385,-0.5103686756159038,-0.5785126933364904,-0.743528460476612,-0.7404107568386257,-1.1844605771064751,-1.0805444945873879,0.2984132091523621
2020-10-12,-0.9664848636716781,-0.9811257689621342,-0.9917142398502166,-0.4486741493705067,-0.743528460476612,-0.6706550167248901,-0.8844416023131341,-0.29934330435518713,-0.06145777981455897
2020-10-13,-0.453167525201947,-0.8695736345787795,-0.029023111381591138,-0.4486741493705067,-0.8849001924166817,-0.39163205626994824,-0.13439416532978155,-0.8674896245240604,-0.12256794775233845
2020-10-14,-0.9664848636716781,-0.8695736345787795,-0.6708171970273414,-0.8381897812684577,-0.6728425945065772,-0.8101664969523611,-1.10945583340814,-0.5834164644396238,-0.1565180410511046
2020-10-15,0.14570270301273933,-0.6464693658120698,0.4523224528527216,-0.8381897812684577,0.3167595290739105,-0.5311435364974192,0.015615322066888959,-1.0095262045662787,0.1897729105963108
2020-10-16,1.0867844902072463,-0.534917231428715,-0.6708171970273414,-0.5785126933364904,-0.5314708625665076,-0.4613877963836837,-0.43441314012312254,-0.654434754460733,-0.24478828362789642
