Date,Ward_1_Cases,Ward_2_Cases,Ward_3_Cases,Ward_4_Cases,Ward_5_Cases,Ward_6_Cases,Ward_7_Cases,Ward_8_Cases,Max_Temp,Avg_Temp,Min_Temp,Ward_1_Cases_2M_Avg,Ward_1_Cases_1M_Avg,Ward_2_Cases_2M_Avg,Ward_2_Cases_1M_Avg,Ward_3_Cases_2M_Avg,Ward_3_Cases_1M_Avg,Ward_4_Cases_2M_Avg,Ward_4_Cases_1M_Avg,Ward_5_Cases_2M_Avg,Ward_5_Cases_1M_Avg,Ward_6_Cases_2M_Avg,Ward_6_Cases_1M_Avg,Ward_7_Cases_2M_Avg,Ward_7_Cases_1M_Avg,Ward_8_Cases_2M_Avg,Ward_8_Cases_1M_Avg,Ward_1_Cases_Shift_M,Ward_1_Cases_Shift_2W,Ward_2_Cases_Shift_M,Ward_2_Cases_Shift_2W,Ward_3_Cases_Shift_M,Ward_3_Cases_Shift_2W,Ward_4_Cases_Shift_M,Ward_4_Cases_Shift_2W,Ward_5_Cases_Shift_M,Ward_5_Cases_Shift_2W,Ward_6_Cases_Shift_M,Ward_6_Cases_Shift_2W,Ward_7_Cases_Shift_M,Ward_7_Cases_Shift_2W,Ward_8_Cases_Shift_M,Ward_8_Cases_Shift_2W
2020-06-22,6.0,2.0,2.0,10.0,4.0,2.0,7.0,3.0,89.0,78.6,71.0,17.3,10.533333333333333,5.133333333333334,2.6,3.6166666666666667,2.1666666666666665,25.466666666666665,13.866666666666667,17.216666666666665,8.366666666666667,7.833333333333333,6.233333333333333,15.4,9.266666666666667,16.516666666666666,11.766666666666667,20.0,8.0,14.0,4.0,8.0,5.0,41.0,20.0,28.0,9.0,5.0,7.0,9.0,12.0,16.0,15.0
2020-06-23,6.0,4.0,0.0,4.0,6.0,3.0,7.0,4.0,88.0,78.6,71.0,17.0,10.1,5.133333333333334,2.466666666666667,3.5166666666666666,2.033333333333333,24.85,13.0,16.9,8.033333333333333,7.8,5.9,15.166666666666666,9.1,16.25,11.533333333333333,19.0,9.0,8.0,1.0,4.0,3.0,30.0,15.0,16.0,5.0,13.0,12.0,12.0,8.0,11.0,8.0
2020-06-24,1.0,8.0,1.0,6.0,2.0,5.0,3.0,5.0,86.0,79.7,75.0,16.733333333333334,9.4,5.183333333333334,2.1333333333333333,3.3666666666666667,2.0,24.5,12.466666666666667,16.283333333333335,7.533333333333333,7.8,5.933333333333334,14.766666666666667,8.733333333333333,16.133333333333333,11.4,22.0,2.0,18.0,2.0,2.0,6.0,22.0,10.0,17.0,10.0,4.0,4.0,14.0,4.0,9.0,11.0
2020-06-25,7.0,3.0,0.0,3.0,3.0,4.0,1.0,4.0,85.0,77.3,71.0,16.75,9.233333333333333,5.233333333333333,2.2,3.3666666666666667,1.9666666666666666,24.25,12.166666666666666,16.016666666666666,7.233333333333333,7.866666666666666,5.933333333333334,14.65,8.433333333333334,16.116666666666667,10.933333333333334,12.0,18.0,1.0,2.0,1.0,1.0,12.0,10.0,12.0,11.0,4.0,7.0,10.0,8.0,18.0,8.0
2020-06-26,4.0,2.0,2.0,7.0,8.0,8.0,2.0,1.0,89.0,79.3,67.0,16.4,9.033333333333333,5.183333333333334,2.2,3.4,1.9666666666666666,24.016666666666666,11.933333333333334,15.883333333333333,7.1,8.0,5.9,14.416666666666666,8.0,15.716666666666667,10.4,10.0,12.0,2.0,1.0,2.0,1.0,14.0,12.0,12.0,3.0,9.0,5.0,15.0,12.0,17.0,6.0
2020-06-27,2.0,3.0,5.0,5.0,6.0,5.0,4.0,2.0,92.0,82.1,75.0,15.966666666666667,8.766666666666667,4.933333333333334,2.2666666666666666,3.45,2.033333333333333,23.683333333333334,11.766666666666667,15.4,7.166666666666667,7.85,5.833333333333333,13.883333333333333,7.966666666666667,15.133333333333333,10.3,10.0,6.0,1.0,4.0,3.0,0.0,10.0,16.0,4.0,6.0,7.0,2.0,5.0,12.0,5.0,13.0
2020-06-28,9.0,0.0,3.0,7.0,1.0,7.0,7.0,9.0,90.0,82.5,76.0,15.45,8.3,4.816666666666666,2.2666666666666666,3.3,2.1333333333333333,23.016666666666666,10.9,15.016666666666667,6.533333333333333,7.683333333333334,5.366666666666666,13.516666666666667,6.7,14.7,9.066666666666666,23.0,5.0,0.0,3.0,0.0,1.0,33.0,5.0,20.0,4.0,21.0,4.0,45.0,2.0,46.0,8.0
2020-06-29,4.0,3.0,1.0,6.0,5.0,8.0,5.0,3.0,92.0,84.0,76.0,14.683333333333334,8.166666666666666,4.433333333333334,2.3666666666666667,3.1166666666666667,2.1333333333333333,21.866666666666667,10.7,14.216666666666667,6.266666666666667,7.516666666666667,5.466666666666667,12.9,6.333333333333333,14.0,8.6,8.0,5.0,0.0,4.0,1.0,0.0,12.0,12.0,13.0,5.0,5.0,4.0,16.0,4.0,17.0,2.0
2020-06-30,5.0,7.0,0.0,4.0,2.0,7.0,7.0,5.0,91.0,82.6,73.0,14.3,8.066666666666666,4.533333333333333,2.533333333333333,2.9833333333333334,2.066666666666667,21.266666666666666,10.633333333333333,13.866666666666667,5.933333333333334,7.5,5.633333333333334,12.85,6.2,13.833333333333334,8.433333333333334,8.0,3.0,2.0,1.0,2.0,2.0,6.0,8.0,12.0,3.0,2.0,5.0,11.0,2.0,10.0,4.0
2020-07-01,3.0,6.0,0.0,3.0,1.0,3.0,3.0,5.0,86.0,78.8,73.0,13.883333333333333,7.966666666666667,4.516666666666667,2.7333333333333334,2.8333333333333335,2.033333333333333,20.616666666666667,10.533333333333333,13.116666666666667,5.866666666666666,7.333333333333333,5.7,12.233333333333333,6.233333333333333,13.566666666666666,8.3,6.0,6.0,0.0,1.0,1.0,5.0,6.0,6.0,3.0,9.0,1.0,6.0,2.0,8.0,9.0,12.0
2020-07-02,7.0,7.0,2.0,9.0,6.0,4.0,2.0,6.0,92.0,82.6,72.0,13.683333333333334,8.2,4.5,2.966666666666667,2.816666666666667,2.1,19.95,10.833333333333334,12.7,6.066666666666666,7.233333333333333,5.833333333333333,11.966666666666667,6.3,13.266666666666667,8.5,0.0,5.0,0.0,4.0,0.0,3.0,0.0,13.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,6.0
2020-07-03,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,96.0,87.2,76.0,13.266666666666667,6.733333333333333,4.316666666666666,2.7333333333333334,2.8,1.9,19.466666666666665,8.8,12.416666666666666,5.466666666666667,6.816666666666666,5.333333333333333,11.65,5.766666666666667,13.033333333333333,7.0,45.0,5.0,8.0,1.0,8.0,0.0,61.0,9.0,21.0,5.0,16.0,2.0,19.0,3.0,45.0,6.0
2020-07-04,8.0,5.0,1.0,3.0,2.0,6.0,5.0,4.0,93.0,85.1,78.0,13.133333333333333,6.533333333333333,4.283333333333333,2.8,2.6666666666666665,1.8,18.933333333333334,8.466666666666667,12.0,5.066666666666666,6.783333333333333,5.266666666666667,11.55,5.666666666666667,12.7,6.566666666666666,14.0,12.0,3.0,0.0,4.0,1.0,13.0,8.0,14.0,6.0,8.0,5.0,8.0,1.0,17.0,2.0
2020-07-05,6.0,2.0,3.0,6.0,3.0,3.0,5.0,5.0,93.0,82.7,76.0,12.633333333333333,6.366666666666666,4.233333333333333,2.8333333333333335,2.6166666666666667,1.8,18.283333333333335,8.1,11.366666666666667,4.966666666666667,6.583333333333333,5.2,11.283333333333333,5.5,12.383333333333333,6.266666666666667,11.0,4.0,1.0,2.0,3.0,1.0,17.0,5.0,6.0,4.0,5.0,12.0,10.0,3.0,14.0,6.0
2020-07-06,6.0,0.0,3.0,9.0,11.0,6.0,11.0,1.0,95.0,80.5,73.0,12.266666666666667,6.333333333333333,3.9833333333333334,2.7666666666666666,2.55,1.8333333333333333,17.416666666666668,8.0,10.833333333333334,5.066666666666666,6.316666666666666,5.133333333333334,10.85,5.533333333333333,11.883333333333333,5.866666666666666,7.0,6.0,2.0,2.0,2.0,2.0,12.0,10.0,8.0,4.0,8.0,2.0,10.0,7.0,13.0,3.0
2020-07-07,6.0,10.0,8.0,7.0,4.0,11.0,14.0,18.0,90.0,77.2,71.0,11.783333333333333,6.033333333333333,4.066666666666666,3.1,2.6166666666666667,2.066666666666667,16.65,7.933333333333334,10.216666666666667,5.033333333333333,6.266666666666667,5.4,10.716666666666667,5.8,11.65,6.066666666666666,15.0,6.0,0.0,4.0,1.0,0.0,9.0,4.0,5.0,6.0,3.0,3.0,6.0,7.0,12.0,4.0
2020-07-08,6.0,4.0,1.0,7.0,6.0,1.0,6.0,4.0,91.0,82.7,76.0,11.45,5.966666666666667,4.033333333333333,3.1,2.566666666666667,1.9333333333333333,16.133333333333333,7.5,9.95,4.933333333333334,6.083333333333333,5.2,10.35,5.6,11.283333333333333,5.7,8.0,1.0,4.0,8.0,5.0,1.0,20.0,6.0,9.0,2.0,7.0,5.0,12.0,3.0,15.0,5.0
2020-07-09,4.0,8.0,6.0,7.0,5.0,12.0,7.0,11.0,89.0,81.6,76.0,11.25,5.8,4.016666666666667,3.3333333333333335,2.6166666666666667,2.033333333333333,15.683333333333334,7.233333333333333,9.783333333333333,4.933333333333334,6.183333333333334,5.2,10.133333333333333,5.566666666666666,11.283333333333333,5.8,9.0,7.0,1.0,3.0,3.0,0.0,15.0,3.0,5.0,3.0,12.0,4.0,8.0,1.0,8.0,4.0
2020-07-10,10.0,5.0,3.0,9.0,6.0,7.0,9.0,10.0,90.0,81.8,77.0,11.066666666666666,6.066666666666666,3.966666666666667,3.433333333333333,2.6166666666666667,1.9333333333333333,15.45,7.2,9.733333333333333,4.8,6.166666666666667,5.3,10.066666666666666,5.733333333333333,11.283333333333333,5.766666666666667,2.0,4.0,2.0,2.0,6.0,2.0,10.0,7.0,10.0,8.0,4.0,8.0,4.0,2.0,11.0,1.0
2020-07-11,5.0,3.0,1.0,7.0,7.0,8.0,4.0,11.0,92.0,83.1,76.0,11.016666666666667,5.633333333333334,3.966666666666667,3.466666666666667,2.566666666666667,1.9333333333333333,15.066666666666666,7.1,9.6,4.666666666666667,6.2,5.333333333333333,9.85,5.6,11.2,5.866666666666666,18.0,2.0,2.0,3.0,1.0,5.0,10.0,5.0,11.0,6.0,7.0,5.0,8.0,4.0,8.0,2.0
2020-07-12,8.0,4.0,2.0,7.0,9.0,4.0,12.0,7.0,89.0,81.3,74.0,10.683333333333334,5.5,4.033333333333333,3.566666666666667,2.5166666666666666,1.9666666666666666,14.366666666666667,6.933333333333334,9.383333333333333,4.866666666666666,6.133333333333334,5.3,9.733333333333333,5.6,11.116666666666667,5.9,12.0,9.0,1.0,0.0,1.0,3.0,12.0,7.0,3.0,1.0,5.0,7.0,12.0,7.0,6.0,9.0
