Date,Ward_1_Cases,Ward_1_Cases_3D_Avg,Ward_1_Cases_1W_Avg,Ward_1_Cases_2W_Avg,Ward_2_Cases,Ward_2_Cases_3D_Avg,Ward_2_Cases_1W_Avg,Ward_2_Cases_2W_Avg,Ward_3_Cases,Ward_3_Cases_3D_Avg,Ward_3_Cases_1W_Avg,Ward_3_Cases_2W_Avg,Ward_4_Cases,Ward_4_Cases_3D_Avg,Ward_4_Cases_1W_Avg,Ward_4_Cases_2W_Avg,Ward_5_Cases,Ward_5_Cases_3D_Avg,Ward_5_Cases_1W_Avg,Ward_5_Cases_2W_Avg,Ward_6_Cases,Ward_6_Cases_3D_Avg,Ward_6_Cases_1W_Avg,Ward_6_Cases_2W_Avg,Ward_7_Cases,Ward_7_Cases_3D_Avg,Ward_7_Cases_1W_Avg,Ward_7_Cases_2W_Avg,Ward_8_Cases,Ward_8_Cases_3D_Avg,Ward_8_Cases_1W_Avg,Ward_8_Cases_2W_Avg
2020-10-21,2156.0,2147.3333333333335,2135.1428571428573,2102.5714285714284,1097.0,1092.0,1084.2857142857142,1073.4285714285713,823.0,820.3333333333334,814.4285714285714,802.7857142857143,3091.0,3087.0,3071.0,3039.285714285714,2656.0,2649.6666666666665,2635.4285714285716,2602.0714285714284,1664.0,1657.3333333333333,1643.857142857143,1621.9285714285713,2357.0,2353.3333333333335,2346.8571428571427,2324.0714285714284,2362.0,2357.0,2350.285714285714,2333.0714285714284
2020-10-22,2164.0,2154.6666666666665,2143.714285714286,2111.214285714286,1102.0,1096.3333333333333,1088.4285714285713,1077.2142857142858,826.0,823.6666666666666,817.0,805.7857142857143,3108.0,3096.0,3080.1428571428573,3049.0,2669.0,2658.0,2643.5714285714284,2610.8571428571427,1674.0,1665.0,1651.142857142857,1628.4285714285713,2363.0,2357.6666666666665,2351.0,2330.0,2371.0,2363.3333333333335,2354.8571428571427,2338.5
2020-10-23,2176.0,2165.3333333333335,2150.1428571428573,2119.8571428571427,1107.0,1102.0,1092.7142857142858,1080.857142857143,832.0,827.0,820.1428571428571,808.9285714285714,3119.0,3106.0,3089.4285714285716,3058.5714285714284,2684.0,2669.6666666666665,2652.4285714285716,2620.214285714286,1693.0,1677.0,1660.0,1635.7857142857142,2374.0,2364.6666666666665,2355.285714285714,2335.785714285714,2383.0,2372.0,2360.1428571428573,2344.4285714285716
2020-10-24,2187.0,2175.6666666666665,2158.1428571428573,2128.214285714286,1117.0,1108.6666666666667,1097.7142857142858,1085.0714285714287,837.0,831.6666666666666,824.0,812.4285714285714,3129.0,3118.6666666666665,3098.5714285714284,3067.9285714285716,2691.0,2681.3333333333335,2661.0,2629.3571428571427,1700.0,1689.0,1668.7142857142858,1643.2857142857142,2384.0,2373.6666666666665,2360.8571428571427,2341.8571428571427,2384.0,2379.3333333333335,2365.4285714285716,2349.5714285714284
2020-10-25,2193.0,2185.3333333333335,2166.0,2136.785714285714,1119.0,1114.3333333333333,1103.0,1088.7142857142858,838.0,835.6666666666666,827.7142857142857,815.7857142857143,3139.0,3129.0,3108.0,3077.285714285714,2694.0,2689.6666666666665,2669.5714285714284,2638.214285714286,1707.0,1700.0,1678.0,1651.0,2389.0,2382.3333333333335,2367.1428571428573,2348.285714285714,2394.0,2387.0,2371.8571428571427,2355.3571428571427
2020-10-26,2208.0,2196.0,2175.4285714285716,2146.214285714286,1132.0,1122.6666666666667,1109.142857142857,1093.2857142857142,844.0,839.6666666666666,831.7142857142857,819.5714285714286,3150.0,3139.3333333333335,3117.8571428571427,3086.5714285714284,2706.0,2697.0,2678.4285714285716,2647.4285714285716,1727.0,1711.3333333333333,1688.857142857143,1659.7857142857142,2395.0,2389.3333333333335,2373.5714285714284,2354.8571428571427,2405.0,2394.3333333333335,2379.4285714285716,2361.0714285714284
2020-10-27,2220.0,2207.0,2186.285714285714,2155.8571428571427,1140.0,1130.3333333333333,1116.2857142857142,1098.357142857143,848.0,843.3333333333334,835.4285714285714,823.2142857142857,3159.0,3149.3333333333335,3127.8571428571427,3095.6428571428573,2716.0,2705.3333333333335,2688.0,2657.0,1737.0,1723.6666666666667,1700.2857142857142,1668.642857142857,2402.0,2395.3333333333335,2380.5714285714284,2360.9285714285716,2410.0,2403.0,2387.0,2366.8571428571427
2020-10-28,2242.0,2223.3333333333335,2198.5714285714284,2166.8571428571427,1146.0,1139.3333333333333,1123.2857142857142,1103.7857142857142,850.0,847.3333333333334,839.2857142857143,826.8571428571429,3173.0,3160.6666666666665,3139.5714285714284,3105.285714285714,2729.0,2717.0,2698.4285714285716,2666.9285714285716,1756.0,1740.0,1713.4285714285713,1678.642857142857,2415.0,2404.0,2388.8571428571427,2367.8571428571427,2423.0,2412.6666666666665,2395.714285714286,2373.0
2020-10-29,2259.0,2240.3333333333335,2212.1428571428573,2177.9285714285716,1153.0,1146.3333333333333,1130.5714285714287,1109.5,855.0,851.0,843.4285714285714,830.2142857142857,3182.0,3171.3333333333335,3150.1428571428573,3115.1428571428573,2734.0,2726.3333333333335,2707.714285714286,2675.6428571428573,1769.0,1754.0,1727.0,1689.0714285714287,2418.0,2411.6666666666665,2396.714285714286,2373.8571428571427,2433.0,2422.0,2404.5714285714284,2379.714285714286
2020-10-30,2274.0,2258.3333333333335,2226.1428571428573,2188.1428571428573,1165.0,1154.6666666666667,1138.857142857143,1115.7857142857142,862.0,855.6666666666666,847.7142857142857,833.9285714285714,3197.0,3184.0,3161.285714285714,3125.3571428571427,2743.0,2735.3333333333335,2716.1428571428573,2684.285714285714,1786.0,1770.3333333333333,1740.2857142857142,1700.142857142857,2435.0,2422.6666666666665,2405.4285714285716,2380.3571428571427,2457.0,2437.6666666666665,2415.1428571428573,2387.6428571428573
2020-10-31,2295.0,2276.0,2241.5714285714284,2199.8571428571427,1173.0,1163.6666666666667,1146.857142857143,1122.2857142857142,865.0,860.6666666666666,851.7142857142857,837.8571428571429,3212.0,3197.0,3173.1428571428573,3135.8571428571427,2761.0,2746.0,2726.1428571428573,2693.5714285714284,1796.0,1783.6666666666667,1754.0,1711.357142857143,2447.0,2433.3333333333335,2414.4285714285716,2387.6428571428573,2469.0,2453.0,2427.285714285714,2396.3571428571427
2020-11-01,2304.0,2291.0,2257.4285714285716,2211.714285714286,1181.0,1173.0,1155.7142857142858,1129.357142857143,867.0,864.6666666666666,855.8571428571429,841.7857142857143,3233.0,3214.0,3186.5714285714284,3147.285714285714,2769.0,2757.6666666666665,2736.8571428571427,2703.214285714286,1800.0,1794.0,1767.2857142857142,1722.642857142857,2458.0,2446.6666666666665,2424.285714285714,2395.714285714286,2476.0,2467.3333333333335,2439.0,2405.4285714285716
2020-11-02,2318.0,2305.6666666666665,2273.1428571428573,2224.285714285714,1189.0,1181.0,1163.857142857143,1136.5,878.0,870.0,860.7142857142857,846.2142857142857,3244.0,3229.6666666666665,3200.0,3158.9285714285716,2777.0,2769.0,2747.0,2712.714285714286,1815.0,1803.6666666666667,1779.857142857143,1734.357142857143,2470.0,2458.3333333333335,2435.0,2404.285714285714,2480.0,2475.0,2449.714285714286,2414.5714285714284
2020-11-03,2329.0,2317.0,2288.714285714286,2237.5,1204.0,1191.3333333333333,1173.0,1144.642857142857,883.0,876.0,865.7142857142857,850.5714285714286,3254.0,3243.6666666666665,3213.5714285714284,3170.714285714286,2783.0,2776.3333333333335,2756.5714285714284,2722.285714285714,1829.0,1814.6666666666667,1793.0,1746.642857142857,2477.0,2468.3333333333335,2445.714285714286,2413.1428571428573,2488.0,2481.3333333333335,2460.8571428571427,2423.9285714285716
2020-11-04,2334.0,2327.0,2301.8571428571427,2250.214285714286,1214.0,1202.3333333333333,1182.7142857142858,1153.0,885.0,882.0,870.7142857142857,855.0,3271.0,3256.3333333333335,3227.5714285714284,3183.5714285714284,2796.0,2785.3333333333335,2766.1428571428573,2732.285714285714,1837.0,1827.0,1804.5714285714287,1759.0,2487.0,2478.0,2456.0,2422.4285714285716,2501.0,2489.6666666666665,2472.0,2433.8571428571427
2020-11-05,2364.0,2342.3333333333335,2316.8571428571427,2264.5,1231.0,1216.3333333333333,1193.857142857143,1162.2142857142858,893.0,887.0,876.1428571428571,859.7857142857143,3284.0,3269.6666666666665,3242.1428571428573,3196.1428571428573,2809.0,2796.0,2776.8571428571427,2742.285714285714,1854.0,1840.0,1816.7142857142858,1771.857142857143,2494.0,2486.0,2466.8571428571427,2431.785714285714,2507.0,2498.6666666666665,2482.5714285714284,2443.5714285714284
2020-11-06,2365.0,2354.3333333333335,2329.8571428571427,2278.0,1248.0,1231.0,1205.7142857142858,1172.2857142857142,901.0,893.0,881.7142857142857,864.7142857142857,3303.0,3286.0,3257.285714285714,3209.285714285714,2825.0,2810.0,2788.5714285714284,2752.3571428571427,1868.0,1853.0,1828.4285714285713,1784.357142857143,2503.0,2494.6666666666665,2476.5714285714284,2441.0,2521.0,2509.6666666666665,2491.714285714286,2453.4285714285716
2020-11-07,2383.0,2370.6666666666665,2342.4285714285716,2292.0,1267.0,1248.6666666666667,1219.142857142857,1183.0,912.0,902.0,888.4285714285714,870.0714285714286,3314.0,3300.3333333333335,3271.8571428571427,3222.5,2836.0,2823.3333333333335,2799.285714285714,2762.714285714286,1885.0,1869.0,1841.142857142857,1797.5714285714287,2512.0,2503.0,2485.8571428571427,2450.1428571428573,2532.0,2520.0,2500.714285714286,2464.0
2020-11-08,2393.0,2380.3333333333335,2355.1428571428573,2306.285714285714,1273.0,1262.6666666666667,1232.2857142857142,1194.0,920.0,911.0,896.0,875.9285714285714,3331.0,3316.0,3285.8571428571427,3236.214285714286,2848.0,2836.3333333333335,2810.5714285714284,2773.714285714286,1902.0,1885.0,1855.7142857142858,1811.5,2517.0,2510.6666666666665,2494.285714285714,2459.285714285714,2543.0,2532.0,2510.285714285714,2474.6428571428573
2020-11-09,2400.0,2392.0,2366.8571428571427,2320.0,1285.0,1275.0,1246.0,1204.9285714285713,929.0,920.3333333333334,903.2857142857143,882.0,3344.0,3329.6666666666665,3300.1428571428573,3250.0714285714284,2853.0,2845.6666666666665,2821.4285714285716,2784.214285714286,1924.0,1903.6666666666667,1871.2857142857142,1825.5714285714287,2523.0,2517.3333333333335,2501.8571428571427,2468.4285714285716,2554.0,2543.0,2520.8571428571427,2485.285714285714
2020-11-10,2413.0,2402.0,2378.8571428571427,2333.785714285714,1301.0,1286.3333333333333,1259.857142857143,1216.4285714285713,952.0,933.6666666666666,913.1428571428571,889.4285714285714,3378.0,3351.0,3317.8571428571427,3265.714285714286,2883.0,2861.3333333333335,2835.714285714286,2796.1428571428573,1959.0,1928.3333333333333,1889.857142857143,1841.4285714285713,2548.0,2529.3333333333335,2512.0,2478.8571428571427,2579.0,2558.6666666666665,2533.8571428571427,2497.3571428571427
2020-11-11,2426.0,2413.0,2392.0,2346.9285714285716,1317.0,1301.0,1274.5714285714287,1228.642857142857,957.0,946.0,923.4285714285714,897.0714285714286,3391.0,3371.0,3335.0,3281.285714285714,2907.0,2881.0,2851.5714285714284,2808.8571428571427,1989.0,1957.3333333333333,1911.5714285714287,1858.0714285714287,2561.0,2544.0,2522.5714285714284,2489.285714285714,2592.0,2575.0,2546.8571428571427,2509.4285714285716
2020-11-12,2442.0,2427.0,2403.1428571428573,2360.0,1338.0,1318.6666666666667,1289.857142857143,1241.857142857143,969.0,959.3333333333334,934.2857142857143,905.2142857142857,3414.0,3394.3333333333335,3353.5714285714284,3297.8571428571427,2921.0,2903.6666666666665,2867.5714285714284,2822.214285714286,2016.0,1988.0,1934.7142857142858,1875.7142857142858,2582.0,2563.6666666666665,2535.1428571428573,2501.0,2611.0,2594.0,2561.714285714286,2522.1428571428573
2020-11-13,2459.0,2442.3333333333335,2416.5714285714284,2373.214285714286,1362.0,1339.0,1306.142857142857,1255.9285714285713,975.0,967.0,944.8571428571429,913.2857142857143,3433.0,3412.6666666666665,3372.1428571428573,3314.714285714286,2947.0,2925.0,2885.0,2836.785714285714,2057.0,2020.6666666666667,1961.7142857142858,1895.0714285714287,2603.0,2582.0,2549.4285714285716,2513.0,2633.0,2612.0,2577.714285714286,2534.714285714286
2020-11-14,2480.0,2460.3333333333335,2430.4285714285716,2386.4285714285716,1381.0,1360.3333333333333,1322.4285714285713,1270.7857142857142,983.0,975.6666666666666,955.0,921.7142857142857,3463.0,3436.6666666666665,3393.4285714285716,3332.6428571428573,2968.0,2945.3333333333335,2903.8571428571427,2851.5714285714284,2090.0,2054.3333333333335,1991.0,1916.0714285714287,2617.0,2600.6666666666665,2564.4285714285716,2525.1428571428573,2645.0,2629.6666666666665,2593.8571428571427,2547.285714285714
2020-11-15,2488.0,2475.6666666666665,2444.0,2399.5714285714284,1390.0,1377.6666666666667,1339.142857142857,1285.7142857142858,986.0,981.3333333333334,964.4285714285714,930.2142857142857,3473.0,3456.3333333333335,3413.714285714286,3349.785714285714,2984.0,2966.3333333333335,2923.285714285714,2866.9285714285716,2111.0,2086.0,2020.857142857143,1938.2857142857142,2629.0,2616.3333333333335,2580.4285714285716,2537.3571428571427,2653.0,2643.6666666666665,2609.5714285714284,2559.9285714285716
2020-11-16,2518.0,2495.3333333333335,2460.8571428571427,2413.8571428571427,1416.0,1395.6666666666667,1357.857142857143,1301.9285714285713,1001.0,990.0,974.7142857142857,939.0,3505.0,3480.3333333333335,3436.714285714286,3368.4285714285716,3029.0,2993.6666666666665,2948.4285714285716,2884.9285714285716,2154.0,2118.3333333333335,2053.714285714286,1962.5,2652.0,2632.6666666666665,2598.8571428571427,2550.3571428571427,2682.0,2660.0,2627.8571428571427,2574.3571428571427
2020-11-17,2539.0,2515.0,2478.8571428571427,2428.8571428571427,1433.0,1413.0,1376.7142857142858,1318.2857142857142,1010.0,999.0,983.0,948.0714285714286,3524.0,3500.6666666666665,3457.5714285714284,3387.714285714286,3055.0,3022.6666666666665,2973.0,2904.3571428571427,2182.0,2149.0,2085.5714285714284,1987.7142857142858,2673.0,2651.3333333333335,2616.714285714286,2564.3571428571427,2693.0,2676.0,2644.1428571428573,2589.0
2020-11-18,2560.0,2539.0,2498.0,2445.0,1455.0,1434.6666666666667,1396.4285714285713,1335.5,1025.0,1012.0,992.7142857142857,958.0714285714286,3555.0,3528.0,3481.0,3408.0,3081.0,3055.0,2997.8571428571427,2924.714285714286,2222.0,2186.0,2118.8571428571427,2015.2142857142858,2697.0,2674.0,2636.1428571428573,2579.3571428571427,2725.0,2700.0,2663.1428571428573,2605.0
2020-11-19,2575.0,2558.0,2517.0,2460.0714285714284,1470.0,1452.6666666666667,1415.2857142857142,1352.5714285714287,1026.0,1020.3333333333334,1000.8571428571429,967.5714285714286,3570.0,3549.6666666666665,3503.285714285714,3428.4285714285716,3102.0,3079.3333333333335,3023.714285714286,2945.6428571428573,2243.0,2215.6666666666665,2151.285714285714,2043.0,2712.0,2694.0,2654.714285714286,2594.9285714285716,2742.0,2720.0,2681.8571428571427,2621.785714285714
2020-11-20,2595.0,2576.6666666666665,2536.4285714285716,2476.5,1487.0,1470.6666666666667,1433.142857142857,1369.642857142857,1032.0,1027.6666666666667,1009.0,976.9285714285714,3592.0,3572.3333333333335,3526.0,3449.0714285714284,3121.0,3101.3333333333335,3048.5714285714284,2966.785714285714,2274.0,2246.3333333333335,2182.285714285714,2072.0,2738.0,2715.6666666666665,2674.0,2611.714285714286,2754.0,2740.3333333333335,2699.1428571428573,2638.4285714285716
2020-11-21,2611.0,2593.6666666666665,2555.1428571428573,2492.785714285714,1502.0,1486.3333333333333,1450.4285714285713,1386.4285714285713,1046.0,1034.6666666666667,1018.0,986.5,3618.0,3593.3333333333335,3548.1428571428573,3470.785714285714,3146.0,3123.0,3074.0,2988.9285714285716,2302.0,2273.0,2212.5714285714284,2101.785714285714,2769.0,2739.6666666666665,2695.714285714286,2630.0714285714284,2781.0,2759.0,2718.5714285714284,2656.214285714286
2020-11-22,2632.0,2612.6666666666665,2575.714285714286,2509.8571428571427,1524.0,1504.3333333333333,1469.5714285714287,1404.357142857143,1063.0,1047.0,1029.0,996.7142857142857,3629.0,3613.0,3570.4285714285716,3492.0714285714284,3165.0,3144.0,3099.8571428571427,3011.5714285714284,2322.0,2299.3333333333335,2242.714285714286,2131.785714285714,2780.0,2762.3333333333335,2717.285714285714,2648.8571428571427,2794.0,2776.3333333333335,2738.714285714286,2674.1428571428573
2020-11-23,2643.0,2628.6666666666665,2593.5714285714284,2527.214285714286,1543.0,1523.0,1487.7142857142858,1422.7857142857142,1071.0,1060.0,1039.0,1006.8571428571429,3642.0,3629.6666666666665,3590.0,3513.3571428571427,3183.0,3164.6666666666665,3121.8571428571427,3035.1428571428573,2341.0,2321.6666666666665,2269.4285714285716,2161.5714285714284,2799.0,2782.6666666666665,2738.285714285714,2668.5714285714284,2802.0,2792.3333333333335,2755.8571428571427,2691.8571428571427
2020-11-24,2654.0,2643.0,2610.0,2544.4285714285716,1551.0,1539.3333333333333,1504.5714285714287,1440.642857142857,1076.0,1070.0,1048.4285714285713,1015.7142857142857,3657.0,3642.6666666666665,3609.0,3533.285714285714,3197.0,3181.6666666666665,3142.1428571428573,3057.5714285714284,2365.0,2342.6666666666665,2295.5714285714284,2190.5714285714284,2812.0,2797.0,2758.1428571428573,2687.4285714285716,2818.0,2804.6666666666665,2773.714285714286,2708.9285714285716
2020-11-25,2686.0,2661.0,2628.0,2563.0,1572.0,1555.3333333333333,1521.2857142857142,1458.857142857143,1083.0,1076.6666666666667,1056.7142857142858,1024.7142857142858,3681.0,3660.0,3627.0,3554.0,3217.0,3199.0,3161.5714285714284,3079.714285714286,2401.0,2369.0,2321.1428571428573,2220.0,2850.0,2820.3333333333335,2780.0,2708.0714285714284,2870.0,2830.0,2794.4285714285716,2728.785714285714
2020-11-26,2712.0,2684.0,2647.5714285714284,2582.285714285714,1595.0,1572.6666666666667,1539.142857142857,1477.2142857142858,1093.0,1084.0,1066.2857142857142,1033.5714285714287,3711.0,3683.0,3647.1428571428573,3575.214285714286,3239.0,3217.6666666666665,3181.1428571428573,3102.4285714285716,2428.0,2398.0,2347.5714285714284,2249.4285714285716,2882.0,2848.0,2804.285714285714,2729.5,2893.0,2860.3333333333335,2816.0,2748.9285714285716
2020-11-27,2751.0,2716.3333333333335,2669.8571428571427,2603.1428571428573,1635.0,1600.6666666666667,1560.2857142857142,1496.7142857142858,1123.0,1099.6666666666667,1079.2857142857142,1044.142857142857,3766.0,3719.3333333333335,3672.0,3599.0,3296.0,3250.6666666666665,3206.1428571428573,3127.3571428571427,2469.0,2432.6666666666665,2375.4285714285716,2278.8571428571427,2934.0,2888.6666666666665,2832.285714285714,2753.1428571428573,2929.0,2897.3333333333335,2841.0,2770.0714285714284
2020-11-28,2761.0,2741.3333333333335,2691.285714285714,2623.214285714286,1646.0,1625.3333333333333,1580.857142857143,1515.642857142857,1134.0,1116.6666666666667,1091.857142857143,1054.9285714285713,3796.0,3757.6666666666665,3697.4285714285716,3622.785714285714,3313.0,3282.6666666666665,3230.0,3152.0,2490.0,2462.3333333333335,2402.285714285714,2307.4285714285716,2955.0,2923.6666666666665,2858.8571428571427,2777.285714285714,2944.0,2922.0,2864.285714285714,2791.4285714285716
2020-11-29,2778.0,2763.3333333333335,2712.1428571428573,2643.9285714285716,1652.0,1644.3333333333333,1599.142857142857,1534.357142857143,1143.0,1133.3333333333333,1103.2857142857142,1066.142857142857,3812.0,3791.3333333333335,3723.5714285714284,3647.0,3326.0,3311.6666666666665,3253.0,3176.4285714285716,2502.0,2487.0,2428.0,2335.3571428571427,2970.0,2953.0,2886.0,2801.6428571428573,2957.0,2943.3333333333335,2887.5714285714284,2813.1428571428573
2020-11-30,2795.0,2778.0,2733.8571428571427,2663.714285714286,1662.0,1653.3333333333333,1616.142857142857,1551.9285714285713,1156.0,1144.3333333333333,1115.4285714285713,1077.2142857142858,3825.0,3811.0,3749.714285714286,3669.8571428571427,3343.0,3327.3333333333335,3275.8571428571427,3198.8571428571427,2526.0,2506.0,2454.4285714285716,2361.9285714285716,2996.0,2973.6666666666665,2914.1428571428573,2826.214285714286,2970.0,2957.0,2911.5714285714284,2833.714285714286
2020-12-01,2812.0,2795.0,2756.4285714285716,2683.214285714286,1678.0,1664.0,1634.2857142857142,1569.4285714285713,1168.0,1155.6666666666667,1128.5714285714287,1088.5,3849.0,3828.6666666666665,3777.1428571428573,3693.0714285714284,3362.0,3343.6666666666665,3299.4285714285716,3220.785714285714,2550.0,2526.0,2480.8571428571427,2388.214285714286,3017.0,2994.3333333333335,2943.4285714285716,2850.785714285714,2989.0,2972.0,2936.0,2854.8571428571427
2020-12-02,2843.0,2816.6666666666665,2778.8571428571427,2703.4285714285716,1702.0,1680.6666666666667,1652.857142857143,1587.0714285714287,1181.0,1168.3333333333333,1142.5714285714287,1099.642857142857,3891.0,3855.0,3807.1428571428573,3717.0714285714284,3418.0,3374.3333333333335,3328.1428571428573,3244.8571428571427,2607.0,2561.0,2510.285714285714,2415.714285714286,3067.0,3026.6666666666665,2974.4285714285716,2877.214285714286,3031.0,2996.6666666666665,2959.0,2876.714285714286
2020-12-03,2883.0,2846.0,2803.285714285714,2725.4285714285716,1732.0,1704.0,1672.4285714285713,1605.7857142857142,1192.0,1180.3333333333333,1156.7142857142858,1111.5,3924.0,3888.0,3837.5714285714284,3742.3571428571427,3468.0,3416.0,3360.8571428571427,3271.0,2658.0,2605.0,2543.1428571428573,2445.3571428571427,3116.0,3066.6666666666665,3007.8571428571427,2906.0714285714284,3063.0,3027.6666666666665,2983.285714285714,2899.6428571428573
2020-12-04,2930.0,2885.3333333333335,2828.8571428571427,2749.3571428571427,1771.0,1735.0,1691.857142857143,1626.0714285714287,1219.0,1197.3333333333333,1170.4285714285713,1124.857142857143,3979.0,3931.3333333333335,3868.0,3770.0,3531.0,3472.3333333333335,3394.4285714285716,3300.285714285714,2715.0,2660.0,2578.285714285714,2476.8571428571427,3172.0,3118.3333333333335,3041.8571428571427,2937.0714285714284,3108.0,3067.3333333333335,3008.8571428571427,2924.9285714285716
2020-12-05,2955.0,2922.6666666666665,2856.5714285714284,2773.9285714285716,1787.0,1763.3333333333333,1712.0,1646.4285714285713,1233.0,1214.6666666666667,1184.5714285714287,1138.2142857142858,4018.0,3973.6666666666665,3899.714285714286,3798.5714285714284,3569.0,3522.6666666666665,3431.0,3330.5,2758.0,2710.3333333333335,2616.5714285714284,2509.4285714285716,3215.0,3167.6666666666665,3079.0,2968.9285714285716,3141.0,3104.0,3037.0,2950.6428571428573
2020-12-06,2980.0,2955.0,2885.4285714285716,2798.785714285714,1793.0,1783.6666666666667,1732.142857142857,1665.642857142857,1248.0,1233.3333333333333,1199.5714285714287,1151.4285714285713,4054.0,4017.0,3934.285714285714,3828.9285714285716,3597.0,3565.6666666666665,3469.714285714286,3361.3571428571427,2778.0,2750.3333333333335,2656.0,2542.0,3243.0,3210.0,3118.0,3002.0,3170.0,3139.6666666666665,3067.4285714285716,2977.5
2020-12-07,3015.0,2983.3333333333335,2916.8571428571427,2825.3571428571427,1811.0,1797.0,1753.4285714285713,1684.7857142857142,1260.0,1247.0,1214.4285714285713,1164.9285714285713,4085.0,4052.3333333333335,3971.4285714285716,3860.5714285714284,3638.0,3601.3333333333335,3511.8571428571427,3393.8571428571427,2818.0,2784.6666666666665,2697.714285714286,2576.0714285714284,3289.0,3249.0,3159.8571428571427,3037.0,3212.0,3174.3333333333335,3102.0,3006.785714285714
2020-12-08,3051.0,3015.3333333333335,2951.0,2853.714285714286,1818.0,1807.3333333333333,1773.4285714285713,1703.857142857143,1281.0,1263.0,1230.5714285714287,1179.5714285714287,4130.0,4089.6666666666665,4011.5714285714284,3894.3571428571427,3674.0,3636.3333333333335,3556.4285714285716,3427.9285714285716,2849.0,2815.0,2740.4285714285716,2610.6428571428573,3329.0,3287.0,3204.4285714285716,3073.9285714285716,3259.0,3213.6666666666665,3140.5714285714284,3038.285714285714
2020-12-09,3069.0,3045.0,2983.285714285714,2881.0714285714284,1831.0,1820.0,1791.857142857143,1722.357142857143,1287.0,1276.0,1245.7142857142858,1194.142857142857,4152.0,4122.333333333333,4048.8571428571427,3928.0,3717.0,3676.3333333333335,3599.1428571428573,3463.6428571428573,2895.0,2854.0,2781.5714285714284,2645.9285714285716,3370.0,3329.3333333333335,3247.714285714286,3111.0714285714284,3302.0,3257.6666666666665,3179.285714285714,3069.1428571428573
2020-12-10,3100.0,3073.3333333333335,3014.285714285714,2908.785714285714,1864.0,1837.6666666666667,1810.7142857142858,1741.5714285714287,1299.0,1289.0,1261.0,1208.857142857143,4186.0,4156.0,4086.285714285714,3961.9285714285716,3751.0,3714.0,3639.5714285714284,3500.214285714286,2924.0,2889.3333333333335,2819.5714285714284,2681.3571428571427,3398.0,3365.6666666666665,3288.0,3147.9285714285716,3351.0,3304.0,3220.4285714285716,3101.8571428571427
2020-12-11,3131.0,3100.0,3043.0,2935.9285714285716,1888.0,1861.0,1827.4285714285713,1759.642857142857,1319.0,1301.6666666666667,1275.2857142857142,1222.857142857143,4237.0,4191.666666666667,4123.142857142857,3995.5714285714284,3778.0,3748.6666666666665,3674.8571428571427,3534.6428571428573,2957.0,2925.3333333333335,2854.1428571428573,2716.214285714286,3434.0,3400.6666666666665,3325.4285714285716,3183.6428571428573,3408.0,3353.6666666666665,3263.285714285714,3136.0714285714284
2020-12-12,3164.0,3131.6666666666665,3072.8571428571427,2964.714285714286,1891.0,1881.0,1842.2857142857142,1777.142857142857,1330.0,1316.0,1289.142857142857,1236.857142857143,4265.0,4229.333333333333,4158.428571428572,4029.0714285714284,3800.0,3776.3333333333335,3707.8571428571427,3569.4285714285716,3005.0,2962.0,2889.4285714285716,2753.0,3490.0,3440.6666666666665,3364.714285714286,3221.8571428571427,3435.0,3398.0,3305.285714285714,3171.1428571428573
2020-12-13,3187.0,3160.6666666666665,3102.4285714285716,2993.9285714285716,1903.0,1894.0,1858.0,1795.0714285714287,1343.0,1330.6666666666667,1302.7142857142858,1251.142857142857,4295.0,4265.666666666667,4192.857142857143,4063.5714285714284,3820.0,3799.3333333333335,3739.714285714286,3604.714285714286,3022.0,2994.6666666666665,2924.285714285714,2790.1428571428573,3505.0,3476.3333333333335,3402.1428571428573,3260.0714285714284,3472.0,3438.3333333333335,3348.4285714285716,3207.9285714285716
2020-12-14,3229.0,3193.3333333333335,3133.0,3024.9285714285716,1918.0,1904.0,1873.2857142857142,1813.357142857143,1360.0,1344.3333333333333,1317.0,1265.7142857142858,4339.0,4299.666666666667,4229.142857142857,4100.285714285715,3877.0,3832.3333333333335,3773.8571428571427,3642.8571428571427,3056.0,3027.6666666666665,2958.285714285714,2828.0,3541.0,3512.0,3438.1428571428573,3299.0,3518.0,3475.0,3392.1428571428573,3247.0714285714284
2020-12-15,3259.0,3225.0,3162.714285714286,3056.8571428571427,1927.0,1916.0,1888.857142857143,1831.142857142857,1369.0,1357.3333333333333,1329.5714285714287,1280.0714285714287,4379.0,4337.666666666667,4264.714285714285,4138.142857142857,3910.0,3869.0,3807.5714285714284,3682.0,3092.0,3056.6666666666665,2993.0,2866.714285714286,3583.0,3543.0,3474.4285714285716,3339.4285714285716,3561.0,3517.0,3435.285714285714,3287.9285714285716
2020-12-16,3290.0,3259.3333333333335,3194.285714285714,3088.785714285714,1948.0,1931.0,1905.5714285714287,1848.7142857142858,1373.0,1367.3333333333333,1341.857142857143,1293.7857142857142,4405.0,4374.333333333333,4300.857142857143,4174.857142857143,3946.0,3911.0,3840.285714285714,3719.714285714286,3117.0,3088.3333333333335,3024.714285714286,2903.1428571428573,3609.0,3577.6666666666665,3508.5714285714284,3378.1428571428573,3603.0,3560.6666666666665,3478.285714285714,3328.785714285714
